51372616201,ffc,50,81
51372619948,faf,41,119
51372646028,fdb,82,38
51372655377,dfd,120,5
51372656997,fgg,299,48
51372663550,ded,199,208
51372665604,fbc,75,37
51372699043,bgg,159,341
51372724750,daf,63,302
51372737454,bdf,111,144
51372773634,fde,265,11
51372774234,gef,149,143
51372791779,gaa,152,58
51372796538,eca,138,66
51372801549,cbf,246,206
51372802246,dbb,287,401
51372864497,ead,237,249
51372866782,dgb,49,187
51372873372,egc,150,5
51372877725,gfc,109,78
51372912960,gbg,294,5
51372917385,eeg,6,97
51372946122,dec,272,54
51372953012,ace,154,126
51372962622,bca,135,14
51372985941,bcb,2,22
51373027886,gcb,289,287
51373030005,gca,282,93
51373037124,egb,152,300
51373041446,cee,183,201
51373082677,eea,141,147
51373082886,bgc,257,23
51373105323,ecd,178,153
51373112375,fdd,99,117
51373118734,aea,41,259
51373126127,dga,243,265
51373134735,ggg,72,178
51373146744,bff,39,144
51373163807,dee,50,202
51373165462,bfg,246,84
51373171948,fae,184,48
51373188259,adg,216,310
51373245124,fef,124,145
51373276817,dff,230,154
51373305953,agg,206,5
51373317760,efd,99,104
51373324733,efa,42,107
51373325935,fcc,294,176
51373326598,cge,93,152
51373328187,bcc,125,61
51373329421,bed,47,94
51373333490,cfg,110,17
51373340598,bca,96,14
51373344559,cff,140,74
51373346206,bbf,254,64
51373350643,fbg,182,304
51373368069,bcd,5,102
51373376722,eca,279,62
51373411235,eff,90,87
51373413218,fed,122,375
51373448234,dcf,295,188
51373450167,aea,53,261
51373475773,bfc,197,332
51373494960,add,180,24
51373515102,eag,57,11
51373525333,ege,202,6
51373528914,fdb,61,41
51373536218,bee,248,227
51373547434,fgf,194,36
51373550422,fdf,182,28
51373561784,gdg,288,300
51373569925,cdg,192,345
51373603010,gag,178,60
51373631272,bdb,114,70
51373645451,feb,271,130
51373656744,bdc,42,26
51373673903,fca,117,15
51373675179,gae,137,76
51373707989,edc,245,7
51373725685,edb,33,6
51373734684,gaf,211,16
51373750487,aef,106,109
51373754841,ece,100,92
51373773509,bac,240,105
51373781205,eaa,49,117
51373784729,eea,132,166
51373789807,gac,237,357
51373805698,dce,112,35
51373814080,cac,96,201
51373821940,fcg,202,66
51373828866,cfd,107,50
51373850962,cdd,216,84
51373859367,afa,100,103
51373864621,cgc,262,121
51373864908,dda,95,71
51373881499,bag,257,133
51373888270,ecg,249,75
51373927851,bba,161,59
51373931428,gbb,293,50
51373945371,fcd,212,114
51373946853,cee,122,190
51373967382,dea,108,329
51373995781,adf,96,5
51374007805,fce,265,118
51374025770,bea,163,23
51374036438,caa,57,275
51374047383,bfa,171,189
51374049404,fed,245,397
51374055764,dea,60,368
51374062504,feg,78,57
51374099494,dcg,113,31
51374124445,bgc,16,21
51374128495,fcg,97,69
51374143164,gdf,176,171
51374156467,gce,157,242
51374179477,acf,255,112
51374200937,ffd,86,105
51374211526,afb,59,97
51374214397,faa,248,29
51374221146,ccd,162,291
51374229401,ddb,294,63
51374229611,faa,290,27
51374243767,cac,49,186
51374244520,fag,259,105
51374265079,fce,187,102
51374289215,gea,16,68
51374297504,edd,172,36
51374300162,daa,92,66
51374303015,aeb,248,211
51374318403,cfe,190,152
51374328855,efe,131,5
51374366850,dfg,21,100
51374376659,gdg,205,294
51374393739,eff,114,79
51374401257,bbg,111,246
51374454136,cfc,189,127
51374455237,aaf,216,236
51374470356,cbe,84,314
51374474976,fag,174,85
51374504649,baf,229,39
51374508715,dde,214,238
51374511828,edf,127,180
51374516121,ebf,34,308
51374518688,bag,77,139
51374519301,bfd,191,96
51374525514,eab,71,138
51374536905,gab,15,94
51374556894,gbc,260,75
51374595046,dda,192,76
51374596555,fbb,184,171
51374597979,eee,71,271
51374602626,bda,218,209
51374625441,bdg,198,108
51374627053,egd,12,201
51374637589,bbd,81,152
51374638740,ddc,2,12
51374651706,fag,162,76
51374659228,fcf,58,5
51374677987,fde,50,12
51374678778,cab,267,119
51374685904,fac,82,304
51374693403,eed,188,134
51374704931,bdd,118,47
51374714900,bbe,49,221
51374734477,abb,4,211
51374736294,aec,175,73
51374748564,cef,85,11
51374768856,feb,8,146
51374774107,dbf,52,262
51374792407,ffg,89,192
51374837403,gde,254,135
51374840325,cbb,141,18
51374854868,abc,189,53
51374856390,ggd,181,22
51374867292,gec,190,416
51374875690,daf,31,256
51374890613,gbd,2,71
51374891762,agf,226,119
51374914369,gda,125,176
51374915202,aab,150,49
51374919513,afe,34,59
51374923464,ecf,57,278
51374924872,gfb,208,398
51374942495,agb,270,137
51374943362,fge,57,135
51374946550,eba,217,114
51374949892,dad,32,57
51374970862,fee,11,124
51374971033,fff,177,9
51374974650,adf,78,5
51374981183,cgb,239,77
51375011148,cgd,296,46
51375029428,bcf,42,73
51375030137,dga,36,254
51375048024,bef,107,136
51375050009,gea,5,78
51375056296,gcg,17,262
51375060355,cga,251,151
51375122974,bfb,21,413
51375133671,ggd,242,18
51375141193,ace,209,109
51375229284,dgd,170,100
51375253402,adb,27,44
51375262531,dgc,248,250
51375264327,fad,16,176
51375265729,ggb,102,229
51375268641,dgc,242,280
51375269615,adc,58,42
51375272195,bbc,198,143
51375300008,bbg,70,248
51375302268,dgf,130,95
51375329134,ega,66,16
51375334491,aea,18,268
51375413949,aec,154,78
51375429302,fdf,260,22
51375439690,gce,207,285
51375444775,ebc,166,217
51375452986,dee,108,226
51375461511,ebe,164,169
51375465391,aed,189,291
51375469459,cde,163,236
51375476589,adb,260,44
51375493672,dbb,121,384
51375503976,gff,215,108
51375531975,fac,193,261
51375544216,cde,82,269
51375580500,ggc,34,114
51375584432,eag,38,11
51375592566,acb,30,410
51375596960,fga,50,149
51375616946,feg,193,67
51375621338,cad,123,299
51375658664,abd,22,176
51375666802,eca,210,69
51375671926,dba,290,306
51375682515,eac,186,50
51375689003,fec,193,113
51375705628,bac,21,99
51375710091,gfd,6,28
51375716157,bde,25,60
51375751251,fgf,21,39
51375753565,adg,104,325
51375757059,bga,13,224
51375760853,fba,214,207
51375782042,dfd,199,5
51375802502,ggg,223,195
51375824074,fbe,152,71
51375831186,fab,103,302
51375832848,bfg,209,87
51375841776,abf,27,73
51375874399,dae,151,87
51375890368,acd,291,146
51375905546,acb,263,401
51375916059,fef,86,123
51375941811,caf,233,277
51375952861,bab,31,29
51375996738,aff,70,63
51376006557,def,81,146
51376014564,bed,276,108
51376036984,baa,220,79
51376049907,gfb,14,362
51376064592,ffb,12,161
51376070584,ccb,40,24
51376087556,bcb,241,23
51376090467,aaa,87,103
51376101919,fdc,252,77
51376132319,gdb,139,88
51376171752,cba,173,232
51376185754,dab,27,58
51376197368,egg,2,296
51376301363,cef,87,11
51376305451,aac,5,183
51376305520,afg,9,286
51376320026,adf,199,5
51376321801,abe,202,33
51376371569,gbe,44,11
51376384917,eag,59,12
51376388118,cfe,283,174
51376393807,agb,283,149
51376411237,cbe,146,367
51376423633,fae,219,54
51376429132,dad,131,53
51376433180,ddf,271,308
51376446432,cce,291,210
51376446934,bcg,240,61
51376475447,dcc,187,328
51376477863,afg,249,251
51376492464,gfd,267,33
51376496672,fbf,174,271
51376500984,ddg,40,218
51376504501,fbb,89,141
51376504502,ccc,4,51
51376586342,bgc,53,19
51376593041,dbd,268,197
51376616119,cea,67,146
51376622827,dcb,1,229
51376651687,agd,159,25
51376652029,dbc,143,470
51376691214,fcd,31,96
51376723815,gbd,157,58
51376727522,dfe,52,53
51376738205,bff,207,145
51376754160,dbg,62,217
51376769016,bcf,99,67
51376802062,bda,57,219
51376810700,bea,152,20
51376811693,dfg,219,102
51376818329,ged,40,116
51376825559,ebb,9,48
51376828647,cbg,61,57
51376860042,cbd,34,121
51376866001,gdc,36,153
51376877783,gfa,229,96
51376907088,geg,90,202
51376908045,cgf,22,16
51376963836,dcd,45,13
51376974121,gbe,238,9
51376992372,bcg,264,51
51377018335,ceg,12,129
51377025369,dcg,279,34
51377066633,bfb,48,400
51377117996,cag,89,55
51377120851,fgb,129,68
51377121366,ffe,257,79
51377134839,gff,168,102
51377151078,bcb,139,21
51377181199,cdd,144,93
51377200497,efe,286,5
51377236681,gdd,191,34
51377240365,acc,241,328
51377252160,fga,290,150
51377254102,dac,219,136
51377287054,aba,191,49
51377304326,bbg,258,223
51377319705,ded,113,201
51377323869,gba,180,242
51377334639,ecd,290,153
51377334903,dfc,297,233
51377339824,dbb,199,410
51377346267,beb,203,5
51377359547,dag,69,93
51377362451,ada,117,74
51377400847,eec,125,588
51377453748,ceg,59,114
51377479599,dbe,48,39
51377481817,ffb,123,162
51377499032,afd,69,111
51377509870,fdc,113,87
51377522508,gdg,7,279
51377536651,gcd,235,151
51377540049,efd,122,83
51377547651,ddf,158,363
51377554118,fag,134,85
51377566282,cac,261,202
51377582343,gfa,117,103
51377598198,bfe,299,61
51377624492,geb,253,78
51377626350,cda,93,191
51377634286,aea,75,225
51377638603,aag,136,113
51377647651,eef,74,180
51377648129,aad,214,21
51377707646,gfe,3,646
51377710302,cef,245,10
51377725490,cfb,5,134
51377746348,agg,62,5
51377748264,cgc,5,101
51377749612,cgc,63,98
51377769497,cfe,207,168
51377776689,fbf,293,230
51377788124,ede,194,27
51377797725,fad,85,167
51377811825,caa,276,269
51377829993,ada,252,79
51377834575,cad,82,343
51377836351,bdf,199,168
51377840699,faf,182,104
51377854162,dba,208,296
51377858582,eag,285,12
51377902088,eeg,109,99
51377902979,gae,192,69
51377911053,fgc,40,38
51377939082,gfc,26,71
51377939102,agc,290,324
51377945804,gdb,43,90
51377979491,fdg,245,106
51377990658,bgg,30,317
51377996001,gad,274,66
51378008025,ffb,222,174
51378011441,egf,63,98
51378014721,edg,130,173
51378015100,bec,274,89
51378079452,bac,240,114
51378092613,bfd,3,105
51378095706,bbb,210,50
51378124999,aae,227,206
51378143546,ffe,238,67
51378152673,ccb,13,24
51378162650,fga,224,136
51378193284,fbg,198,294
51378210970,afb,145,82
51378211240,acg,143,216
51378217867,ffd,201,94
51378269480,gbg,248,5
51378269883,eec,89,470
51378281937,daf,159,250
51378293170,cae,139,140
51378333701,cdb,34,161
51378337780,cgg,237,91
51378341797,dgf,154,94
51378359561,cga,272,170
51378369829,aca,288,296
51378414479,agc,258,285
51378419494,bce,193,147
51378428203,fgc,63,43
51378438803,ffa,222,229
51378439134,gcc,25,139
51378444028,adb,97,49
51378456928,agg,210,5
51378537092,fcg,269,79
51378559701,gcf,73,58
51378563202,eac,73,51
51378583893,fbd,211,62
51378585638,abg,218,89
51378588273,ceb,233,196
51378591228,add,202,27
51378612790,bgf,69,171
51378643706,deb,166,87
51378645119,dge,234,160
51378660403,aag,276,133
51378675583,cgc,64,88
51378681414,agc,83,324
51378681529,bgg,253,275
51378762984,aeb,206,232
51378766130,efc,206,38
51378773673,dfa,149,124
51378779230,gda,52,161
51378782316,cdf,107,292
51378786484,edg,292,145
51378804393,ebd,223,63
51378814972,aed,206,337
51378815202,dfd,7,5
51378856161,efg,169,106
51378864223,cfg,170,14
51378882467,dgf,48,87
51378886086,ced,78,45
51378917621,aga,46,63
51378924100,cfd,19,43
51378928780,gff,217,110
51378943683,cdc,129,336
51378951222,ace,95,127
51378954487,ggc,135,95
51378972411,cee,231,222
51379000119,gbf,99,6
51379014304,efb,78,10
51379018619,dae,170,73
51379038924,ada,132,82
51379044544,gbb,97,42
51379067045,ecc,194,77
51379071285,dca,169,148
51379079550,bdg,127,124
51379082031,ddd,156,63
51379082890,cfd,28,35
51379101054,eaa,173,94
51379116714,egg,216,331
51379128948,gee,60,115
51379161850,ead,219,234
51379172416,gcf,188,58
51379172521,adf,26,5
51379187064,afc,231,36
51379192711,fdf,91,22
51379198406,eab,75,154
51379224970,deg,236,199
51379262382,dda,96,68
51379262620,dbd,88,183
51379269962,gfa,160,92
51379285688,bcg,25,54
51379314200,dfb,37,34
51379356565,ada,141,72
51379360250,gbc,70,76
51379362862,cab,261,115
51379366262,bba,116,67
51379371034,adg,291,260
51379417048,bad,287,146
51379417630,bdc,65,25
51379419237,bce,147,166
51379435274,ddc,50,14
51379444358,bgd,219,14
51379445360,gab,113,108
51379484741,cbc,237,184
51379541547,ceb,260,190
51379551056,gge,280,9
51379552550,gff,199,114
51379555448,fbg,251,258
51379559059,efd,65,72
51379559362,ffd,66,110
51379562435,fbc,290,39
51379563631,agd,116,20
51379564114,fbb,28,159
51379581089,egb,30,345
51379604024,fea,27,124
51379620796,fae,207,56
51379637375,cea,127,170
51379651698,abf,269,67
51379656858,aff,133,73
51379657537,gef,49,158
51379670037,ggd,8,20
51379694684,ffg,128,153
51379703046,bbf,248,74
51379703953,dgd,36,119
51379726936,ecf,158,258
51379730473,fge,114,116
51379736684,fdb,118,32
51379737677,cdf,109,268
51379739346,afa,119,84
51379750702,gfg,172,73
51379759621,cfa,37,51
51379761177,cfd,191,35
51379763931,fed,230,472
51379772990,cec,236,273
51379792242,aeb,271,250
51379812951,ggd,265,20
51379824570,bfg,153,94
51379849339,eac,254,42
51379849631,caa,196,295
51379853237,fdd,85,112
51379862274,bfc,219,338
51379866432,dga,56,205
51379875023,ccg,53,27
51379926169,fcc,189,172
51379929558,cdf,190,227
51379945152,fec,165,134
51379986118,cef,121,9
51379997507,gcb,218,298
51380036627,gge,214,7
51380038480,ebe,280,185
51380042386,fab,170,329
51380043550,cca,201,129
51380052586,adc,257,33
51380083630,ebg,92,60
51380096221,bge,248,196
51380103100,gec,210,440
51380120226,aee,81,67
51380124013,edc,72,6
51380175393,bde,110,70
51380181005,gdc,247,172
51380204691,ada,126,73
51380207171,ffg,26,151
51380211044,efb,277,8
51380221142,aea,63,198
51380227643,ddd,32,68
51380228713,fgb,57,68
51380240820,bcc,158,65
51380254453,dec,219,45
51380282045,gda,220,138
51380285995,bfd,169,119
51380302836,gea,111,63
51380323245,gde,133,140
51380330595,fgd,134,200
51380331909,fff,22,8
51380346096,ddd,67,63
51380381600,ddb,215,58
51380382241,cda,160,183
51380393123,afd,163,122
51380426497,aec,148,66
51380434726,ccg,76,22
51380455001,ccc,18,43
51380468150,dgg,285,95
51380516057,eba,99,96
51380566096,geg,109,220
51380567061,gdd,73,28
51380570289,bec,219,93
51380571329,edd,125,34
51380583554,ceg,233,114
51380645683,cca,33,126
51380677055,baa,84,71
51380706036,cba,118,241
51380735937,bcf,279,71
51380741348,agf,272,120
51380757654,fde,209,10
51380764778,edf,236,153
51380772520,bac,101,112
51380774456,ffg,160,140
51380799987,dea,94,323
51380804667,gee,292,116
51380824300,ggg,158,198
51380831152,cge,85,170
51380836281,aab,230,43
51380837668,bef,105,121
51380849063,dgb,153,203
51380865992,fda,186,111
51380913642,adg,237,228
51380914153,fag,154,78
51380916767,gba,286,251
51380927789,gba,253,251
51380941971,def,20,150
51380953055,bee,238,204
51380964009,adb,159,41
51380974864,fcb,31,158
51380985386,geg,89,217
51380990432,eda,287,22
51380992236,cgb,149,80
51381003124,ffc,286,77
51381020131,dcf,131,188
51381043418,beg,171,134
51381061477,gge,225,7
51381063824,dce,6,36
51381079167,eec,97,460
51381092949,cde,152,236
51381120601,fed,127,462
51381133294,ggf,160,30
51381164712,faa,113,31
51381166265,bbc,235,130
51381175528,ggb,124,242
51381193259,dab,170,46
51381214867,aab,278,44
51381223933,eae,69,283
51381224678,gaa,47,63
51381235003,ade,272,109
51381253883,feg,60,64
51381286871,gag,104,49
51381293638,fgg,267,48
51381317872,bba,254,55
51381321883,ebb,213,43
51381344987,aeg,135,202
51381345728,ffa,131,192
51381356996,eeb,122,96
51381358391,dec,82,51
51381387908,cbc,27,218
51381397755,baf,57,40
51381413248,bda,40,175
51381415494,cea,100,142
51381428509,fcd,60,78
51381457056,egc,22,5
51381459229,edc,52,6
51381467994,cgf,127,19
51381492699,efb,101,7
51381502849,eea,126,177
51381539890,bae,236,397
51381552396,gdc,149,192
51381561611,aea,162,211
51381575190,ege,162,5
51381639012,eba,83,83
51381639764,bca,269,13
51381644439,dff,33,180
51381663390,fce,176,119
51381677358,cff,79,82
51381677625,gce,134,322
51381704783,fgg,293,49
51381721124,afb,227,71
51381721890,eaf,269,258
51381726490,fde,165,9
51381735087,gfb,82,427
51381741762,ebd,159,63
51381742602,aeb,28,257
51381743353,ccf,164,18
51381760829,cgd,108,42
51381771375,fce,69,130
51381810161,bcc,173,76
51381811559,bed,157,120
51381817428,cdg,81,379
51381844562,bgb,213,121
51381848598,dgb,287,225
51381888792,geb,94,91
51381898159,cce,195,182
51381904417,ead,248,269
51381906631,cbf,236,208
51381932048,gga,106,51
51381940940,cgg,61,104
51381951036,gaa,186,69
51381973801,age,258,12
51382013634,afe,41,65
51382014580,gfe,185,542
51382022076,ddg,291,174
51382045030,cde,64,221
51382053505,dbb,51,328
51382054539,fae,299,66
51382057844,abb,126,168
51382058406,dcd,29,14
51382064718,cfa,164,43
51382067793,fca,43,12
51382075706,adc,130,38
51382081326,ecg,225,86
51382092859,gad,179,57
51382101692,bcb,100,19
51382170766,gec,179,365
51382172399,fbe,262,80
51382182776,cgf,77,19
51382197186,gaa,259,80
51382204334,fbc,11,45
51382209505,gab,110,113
51382220069,gcd,122,129
51382248979,eda,114,21
51382253200,ecb,284,36
51382258060,bdg,51,122
51382263386,dfe,288,53
51382268613,cag,221,64
51382293451,ece,247,89
51382298752,beb,245,5
51382299724,dgc,81,257
51382315618,bff,106,147
51382331529,gac,88,374
51382362582,gaf,159,18
51382371541,gca,179,108
51382372466,cef,227,10
51382372489,caa,135,318
51382418590,geb,198,96
51382511313,eed,81,142
51382513222,dbd,95,212
51382547137,gbf,37,5
51382548539,gfc,145,74
51382549494,eff,19,76
51382569244,fbe,269,75
51382611666,efe,69,5
51382612121,cfg,184,12
51382616107,afb,46,56
51382623074,cca,33,119
51382637518,eda,165,24
51382680020,fgf,45,35
51382683628,ged,275,106
51382692172,bdf,210,146
51382697232,eba,110,68
51382723963,cge,56,153
51382731597,ddf,227,315
51382760885,bcg,265,59
51382763453,aff,22,66
51382772038,ege,120,5
51382783037,egd,193,196
51382795115,fcf,227,5
51382801091,cgc,128,104
51382802271,edd,26,32
51382808379,abf,159,67
51382810333,caa,56,286
51382862042,dad,266,61
51382864410,ggd,50,22
51382896783,ebc,234,180
51382901946,bcd,236,118
51382903475,fcf,204,5
51382904183,dab,139,48
51382909843,faf,172,96
51382915142,bdd,41,40
51382920056,cgf,97,17
51382930684,bdb,258,67
51382937866,fff,246,8
51382944955,eee,222,241
51382952876,gaf,265,19
51382969212,acf,206,124
51382981735,cgd,68,38
51382987737,bbe,276,187
51383000671,daf,52,282
51383004659,dee,144,235
51383017752,dgd,42,96
51383068388,fae,237,67
51383076907,gec,187,434
51383077906,ccd,183,340
51383096332,bfa,210,200
51383103100,acb,126,332
51383104755,ebf,115,335
51383106106,gca,4,91
51383112649,efa,141,124
51383112736,efa,68,124
51383204131,bef,237,127
51383250811,aad,99,21
51383265644,gda,178,155
51383272882,feb,77,173
51383277531,fac,58,245
51383283028,fbf,295,269
51383346476,cdd,110,79
51383351915,dag,258,80
51383357837,cga,79,180
51383401877,aac,268,164
51383409677,cfc,59,120
51383417334,eac,133,39
51383426705,aff,288,77
51383429067,dcg,90,40
51383451140,dfg,163,99
51383470889,eeg,173,109
51383482914,gcc,191,136
51383486628,gcg,56,220
51383489330,efd,269,79
51383500748,acc,177,347
51383505529,eca,44,57
51383534514,fbc,195,37
51383601769,eac,246,43
51383624231,edb,251,5
51383648330,cgb,159,85
51383652334,aef,131,106
51383664074,add,232,28
51383677704,ccc,256,47
51383680115,fef,294,140
51383681380,gfe,284,579
51383682629,ecf,68,239
51383696807,ede,106,24
51383736765,bab,98,29
51383753682,abb,69,161
51383756062,cee,225,222
51383775468,dde,252,211
51383781689,fbe,119,87
51383788447,fdf,284,18
51383799650,ece,277,79
51383803473,gfc,50,59
51383817167,abc,111,57
51383854328,deb,267,71
51383867426,dac,191,131
51383874732,fed,66,397
51383911347,cfg,136,11
51383920605,agf,215,140
51383937416,cdg,12,352
51383945126,fdc,181,102
51383970001,dfb,202,36
51383986705,aab,260,48
51384000488,bgc,196,22
51384000731,aaf,139,250
51384006761,fee,282,130
51384015544,gfc,80,51
51384020964,ega,30,17
51384028481,fba,212,211
51384029907,daa,210,73
51384036030,fgf,128,35
51384036399,fga,203,134
51384042267,bbd,50,123
51384047079,agd,176,18
51384062005,gbe,169,8
51384067393,bfe,222,62
51384111466,dcc,16,377
51384129124,gdf,288,140
51384146333,aba,6,49
51384153522,cac,179,218
51384187955,baf,233,35
51384189334,gfd,66,32
51384192983,ggb,35,251
51384211830,afg,226,245
51384227352,cag,43,65
51384239043,cec,12,289
51384239120,gae,56,79
51384244120,gff,251,135
51384245596,eag,262,10
51384248243,fbf,225,250
51384265969,cda,35,153
51384271764,aae,96,201
51384272585,bec,245,106
51384297602,ceb,74,216
51384298339,acc,210,388
51384321200,ggf,91,35
51384336015,dbc,193,394
51384344525,fbf,125,220
51384347814,caf,128,260
51384366641,dfd,149,5
51384368138,egb,133,379
51384407891,ccf,179,19
51384418973,bag,157,137
51384450962,feg,94,68
51384456368,gcf,25,47
51384468352,beg,223,158
51384499233,efg,95,104
51384499412,bgg,120,222
51384593973,dbf,203,303
51384599283,adb,7,46
51384608467,cfe,231,136
51384618762,ead,194,217
51384649231,fbc,83,34
51384663216,aed,288,320
51384663818,fae,233,75
51384716425,bef,189,144
51384718800,dcb,95,238
51384721255,cgg,94,122
51384764039,bea,148,20
51384774177,eeb,175,86
51384788373,acc,92,442
51384792095,cba,78,245
51384813823,afa,121,87
51384815731,age,16,9
51384839942,cbb,92,21
51384842402,cbe,157,308
51384877551,gfg,6,85
51384910283,fae,137,62
51384919643,gbb,203,47
51384952036,ged,235,98
51384953962,bga,140,230
51384957683,dea,115,332
51384960627,dgg,176,89
51384963260,eaf,18,294
51384972809,bdc,267,23
51384981454,dba,144,257
51384991500,dbg,284,193
51384994393,aaa,2,114
51384995408,beg,91,167
51385002801,gag,211,42
51385006061,eae,216,226
51385021832,ded,54,174
51385040453,fbd,100,54
51385060680,caf,75,215
51385106875,bag,241,134
51385130730,cge,281,179
51385135583,egf,40,112
51385178177,beg,283,173
51385178475,ccc,5,42
51385192185,efd,110,67
51385192341,fbd,26,54
51385192563,bfc,293,341
51385202160,agb,103,135
51385229413,ccc,265,42
51385230442,fad,176,148
51385235809,dea,220,282
51385238458,dad,53,55
51385242149,bbb,38,40
51385252479,cgg,194,97
51385256501,dcd,245,11
51385331802,cfd,51,29
51385332320,efc,292,39
51385337756,fdg,14,121
51385340214,cec,172,332
51385362483,fec,170,131
51385364575,bad,147,166
51385372939,fab,141,302
51385374292,gbg,118,5
51385395681,dfa,201,128
51385402957,cbg,32,57
51385419619,cgb,170,86
51385452311,abd,204,174
51385472378,fbg,44,219
51385474631,acf,236,114
51385488538,ccb,184,27
51385502903,cea,133,120
51385507263,gde,34,114
51385517102,bfb,210,336
51385517713,eec,120,492
51385524152,edc,43,6
51385529778,bdb,9,58
51385560000,dgb,223,236
51385592842,ggg,294,190
51385646210,gdb,260,102
51385673722,bbc,18,149
51385675079,gcg,82,255
51385682063,cbd,125,140
51385699426,cgg,106,104
51385742819,gfg,204,87
51385776916,fce,234,131
51385795618,faa,17,33
51385802093,dga,266,174
51385803223,gbd,231,59
51385809223,fgd,273,162
51385810479,cae,175,149
51385827305,baa,26,56
51385828141,gef,46,146
51385832697,eaa,44,109
51385869293,acd,244,147
51385872515,dfb,97,37
51385897199,ggf,207,32
51385949653,geb,155,101
51385967132,fag,10,64
51385968667,dff,43,176
51385978097,ecd,283,123
51385989749,dge,166,161
51386036135,dgb,95,243
51386064768,ceb,36,183
51386069291,dff,265,170
51386084610,agb,115,140
51386136845,abe,188,33
51386144904,edg,137,123
51386159034,ece,217,84
51386176687,dcg,41,35
51386180836,aag,224,118
51386195688,gag,17,40
51386206619,fbf,270,195
51386228326,caa,8,323
51386235893,fda,35,91
51386252031,ggd,180,20
51386263212,beb,9,5
51386266203,bgf,230,141
51386272959,cfe,62,119
51386282457,fcd,14,91
51386289416,gfc,152,59
51386290000,gce,210,334
51386315798,bbf,165,86
51386346999,cbg,92,49
51386350246,dec,46,57
51386356174,cee,112,253
51386367651,bbg,114,260
51386399330,baf,129,33
51386405447,aca,203,251
51386413943,caa,84,377
51386417923,ffe,67,78
51386452974,dgg,150,88
51386486365,bdg,84,102
51386517785,gcd,213,113
51386527929,def,267,178
51386533147,eef,255,153
51386533853,abb,82,180
51386567699,aea,116,198
51386571915,gee,123,125
51386595479,dad,254,64
51386609288,aeg,164,199
51386620443,gdg,222,306
51386624733,fbb,115,182
51386636774,fea,66,143
51386654998,dfc,251,235
51386661545,fdd,267,133
51386661716,dag,138,80
51386678939,faa,90,30
51386688029,fef,77,116
51386688163,agg,277,5
51386712403,ffb,22,140
51386736613,fgc,129,42
51386757181,ggd,150,18
51386791367,dda,81,54
51386808301,gdb,158,114
51386818796,gbd,112,60
51386822672,afe,285,72
51386851045,efe,183,5
51386854610,dfe,93,50
51386876807,cfc,172,103
51386882096,daf,127,296
51386887606,age,142,8
51386909391,ggg,195,165
51386931249,bdd,218,45
51386940059,cad,143,301
51386970947,cab,67,104
51387033540,eca,75,67
51387065571,aae,219,198
51387068770,bae,106,472
51387074138,acg,30,235
51387095397,bce,47,166
51387096774,gec,263,455
51387104803,gcb,9,262
51387113684,deb,212,58
51387130387,dac,34,119
51387146119,beg,186,183
51387192188,cfb,15,144
51387196326,afg,58,242
51387205568,dbd,279,248
51387207753,faf,160,111
51387218400,ebe,112,210
51387303850,agc,91,275
51387327751,egg,229,321
51387328233,ggf,216,27
51387343602,dbe,57,43
51387355898,gff,108,116
51387361913,egc,46,5
51387364379,edc,171,6
51387365087,gbc,271,84
51387365767,daa,166,62
51387375855,ffd,106,121
51387378720,gcd,29,110
51387383902,ged,196,82
51387394034,deg,114,161
51387394575,dca,88,150
51387399805,adf,92,5
51387403978,cdc,299,309
51387409889,adg,154,193
51387417398,agd,213,15
51387423448,cdb,280,144
51387455679,ecf,177,270
51387486245,dgd,134,111
51387497324,cdf,71,251
51387499636,dgf,113,101
51387499997,aba,63,52
51387508413,fcg,259,76
51387521151,fga,66,112
51387535156,bcd,193,140
51387561372,abg,294,88
51387563395,ddd,271,52
51387572699,eed,156,133
51387591836,eeg,99,123
51387651732,ace,150,107
51387670716,bfc,134,276
51387672723,bac,181,104
51387684729,add,272,26
51387699059,cde,189,254
51387740832,aga,282,71
51387751492,bgc,216,23
51387775318,efe,62,5
51387781527,abc,130,63
51387783697,ecc,97,73
51387797883,fcc,158,194
51387800959,afb,54,47
51387806349,cgb,28,75
51387812284,eag,187,10
51387837202,bcb,231,15
51387871162,gcf,295,47
51387880544,bbd,144,131
51387886226,bbb,125,42
51387902408,gce,224,327
51387915913,bge,25,174
51387916653,dee,279,253
51387934800,bgb,79,96
51387953276,bfd,4,113
51387972057,fcb,72,183
51387983522,dag,47,81
51387986889,ffb,190,158
51388011218,cdd,94,87
51388042467,ced,127,47
51388090472,dcg,130,31
51388110005,gdd,61,26
51388140072,gca,233,79
51388184204,adc,177,35
51388208166,geb,159,114
51388212343,bba,84,57
51388215712,cbc,59,250
51388218159,ged,126,69
51388220683,gcc,54,159
51388235483,gfe,197,492
51388246765,aeb,129,303
51388255121,gfd,17,27
51388262424,abb,131,145
51388276288,eaf,274,288
51388293889,bee,154,193
51388316179,fef,242,99
51388338238,bbg,109,226
51388351700,ffd,172,99
51388352196,cef,122,8
51388367377,cgg,141,122
51388389276,ggc,93,86
51388397941,gfa,115,86
51388427598,bbf,125,73
51388439111,abf,282,77
51388443794,aea,129,229
51388447401,bfg,93,109
51388448583,adg,110,165
51388451523,bdf,14,146
51388492514,daa,38,71
51388506717,add,247,21
51388531023,bdb,295,66
51388556921,ffg,26,120
51388579658,bcb,78,17
